underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPX,1428.82,*,SXG080621P01450000,,put,06/21/2008,01/30/2007,1450,68.5,65.1,68.1,0,270,0.1272,-0.3966,0.0017,-10.2448,631.3433,SXG080621P01450000
SPX,1428.82,*,SYZ080621P01500000,,put,06/21/2008,01/30/2007,1500,89,83.1,86.1,0,1436,0.1192,-0.4866,0.0019,-4.6867,647.1746,SYZ080621P01500000
SPX,1428.82,*,SYZ080621P01550000,,put,06/21/2008,01/30/2007,1550,126.5,105.4,108.4,0,105,0.1111,-0.5856,0.002,3.1462,623.3389,SYZ080621P01550000
SPX,1428.82,*,SYZ080621P01600000,,put,06/21/2008,01/30/2007,1600,0,0,0,0,506,0.103,-0.6883,0.0019,13.0371,551.0567,SYZ080621P01600000
SPX,1428.82,*,SPL081220C00600000,,call,12/20/2008,01/30/2007,600,836.5,832,835,0,21,0.4798,0.9057,0.0001,-8.7662,170.161,SPL081220C00600000
SPX,1428.82,*,SPL081220C00700000,,call,12/20/2008,01/30/2007,700,718,742.2,745.2,0,4,0.4249,0.8939,0.0001,-14.8546,208.4345,SPL081220C00700000
SPX,1428.82,*,SPL081220C00800000,,call,12/20/2008,01/30/2007,800,0,653,656,0,0,0.3745,0.88,0.0002,-20.4002,250.1589,SPL081220C00800000
SPX,1428.82,*,SPL081220C00900000,,call,12/20/2008,01/30/2007,900,561,564.9,567.9,0,75,0.3286,0.863,0.0002,-25.5356,297.3874,SPL081220C00900000
SPX,1428.82,*,SXG081220C01000000,,call,12/20/2008,01/30/2007,1000,0,478.5,481.5,0,0,0.2872,0.841,0.0003,-30.3474,352.8637,SXG081220C01000000
SPX,1428.82,*,SXG081220C01050000,,call,12/20/2008,01/30/2007,1050,0,436.1,439.1,0,0,0.2682,0.8272,0.0004,-32.6379,384.7019,SXG081220C01050000
SPX,1428.82,*,SXG081220C01100000,,call,12/20/2008,01/30/2007,1100,384,394.5,397.5,0,1127,0.2503,0.8111,0.0004,-34.8309,419.7379,SXG081220C01100000
SPX,1428.82,*,SXG081220C01150000,,call,12/20/2008,01/30/2007,1150,0,353.7,356.7,0,0,0.2336,0.7919,0.0005,-36.9136,458.3574,SXG081220C01150000
SPX,1428.82,*,SXG081220C01200000,,call,12/20/2008,01/30/2007,1200,237.5,313.9,316.9,0,1315,0.218,0.7689,0.0006,-38.8237,500.4441,SXG081220C01200000
SPX,1428.82,*,SXG081220C01250000,,call,12/20/2008,01/30/2007,1250,257,275.4,278.4,0,9651,0.2035,0.7413,0.0007,-40.4903,545.5821,SXG081220C01250000
SPX,1428.82,*,SXG081220C01275000,,call,12/20/2008,01/30/2007,1275,215.8,256.7,259.7,0,11012,0.1966,0.7256,0.0008,-41.1934,568.9254,SXG081220C01275000
SPX,1428.82,*,SXG081220C01300000,,call,12/20/2008,01/30/2007,1300,242,238.3,241.3,0,24762,0.1901,0.7083,0.0008,-41.8143,592.6671,SXG081220C01300000
SPX,1428.82,*,SXG081220C01325000,,call,12/20/2008,01/30/2007,1325,213,220.4,223.4,0,5250,0.1838,0.6894,0.0009,-42.3066,616.3197,SXG081220C01325000
SPX,1428.82,*,SXG081220C01350000,,call,12/20/2008,01/30/2007,1350,204.5,203,206,0,4954,0.1778,0.6688,0.0009,-42.6658,639.5903,SXG081220C01350000
SPX,1428.82,*,SXG081220C01375000,,call,12/20/2008,01/30/2007,1375,187,186,189,0,2825,0.1721,0.6464,0.001,-42.8715,661.998,SXG081220C01375000
SPX,1428.82,*,SXG081220C01400000,,call,12/20/2008,01/30/2007,1400,166.5,169.6,172.6,0,11428,0.1667,0.6222,0.0011,-42.9026,682.9695,SXG081220C01400000
SPX,1428.82,*,SXG081220C01425000,,call,12/20/2008,01/30/2007,1425,150,153.8,156.8,0,2822,0.1616,0.5961,0.0011,-42.7383,701.845,SXG081220C01425000
SPX,1428.82,*,SXG081220C01450000,,call,12/20/2008,01/30/2007,1450,141.5,138.6,141.6,0,825,0.1567,0.5681,0.0012,-42.3442,717.8901,SXG081220C01450000
SPX,1428.82,*,SYZ081220C01500000,,call,12/20/2008,01/30/2007,1500,109.7,110.2,113.2,3,8382,0.1478,0.5071,0.0013,-40.8466,738.4444,SYZ081220C01500000
SPX,1428.82,*,SYZ081220C01600000,,call,12/20/2008,01/30/2007,1600,63.9,63,66,1456,15245,0.1334,0.3713,0.0014,-34.8817,714.2291,SYZ081220C01600000
SPX,1428.82,*,SYZ081220C01700000,,call,12/20/2008,01/30/2007,1700,33,30.7,33.7,0,24193,0.1236,0.2392,0.0012,-26.0863,593.9551,SYZ081220C01700000
SPX,1428.82,*,SYZ081220C01800000,,call,12/20/2008,01/30/2007,1800,13,13,14.8,1450,10126,0.1182,0.1377,0.0009,-17.2824,424.5905,SYZ081220C01800000
SPX,1428.82,*,SYZ081220C01900000,,call,12/20/2008,01/30/2007,1900,4.7,4.7,5.4,0,11103,0.1173,0.0763,0.0006,-10.9022,278.0177,SYZ081220C01900000
SPX,1428.82,*,SPL081220P00600000,,put,12/20/2008,01/30/2007,600,0.6,0.35,0.65,0,6056,0.1899,-0.0001,0,-0.0455,1.0114,SPL081220P00600000
SPX,1428.82,*,SPL081220P00700000,,put,12/20/2008,01/30/2007,700,1,0.9,1.25,100,10273,0.1899,-0.0011,0,-0.3194,7.2609,SPL081220P00700000
SPX,1428.82,*,SPL081220P00800000,,put,12/20/2008,01/30/2007,800,2.4,1.95,2.65,0,10326,0.1899,-0.0054,0,-1.2924,30.2039,SPL081220P00800000
SPX,1428.82,*,SPL081220P00900000,,put,12/20/2008,01/30/2007,900,4.6,4.1,5.1,0,14084,0.1899,-0.0178,0.0001,-3.5314,85.4562,SPL081220P00900000
SPX,1428.82,*,SXG081220P01000000,,put,12/20/2008,01/30/2007,1000,8.2,7.6,9.2,4000,50087,0.1899,-0.0445,0.0002,-7.2048,182.3165,SXG081220P01000000
SPX,1428.82,*,SXG081220P01050000,,put,12/20/2008,01/30/2007,1050,0,10.2,12.2,0,0,0.1825,-0.0587,0.0003,-8.3843,227.1991,SXG081220P01050000
SPX,1428.82,*,SXG081220P01100000,,put,12/20/2008,01/30/2007,1100,15.5,13.7,15.7,0,29928,0.1754,-0.0768,0.0004,-9.5708,279.3079,SXG081220P01100000
SPX,1428.82,*,SXG081220P01150000,,put,12/20/2008,01/30/2007,1150,24,18.1,20.1,0,4204,0.1687,-0.0997,0.0005,-10.7044,338.7309,SXG081220P01150000
SPX,1428.82,*,SXG081220P01200000,,put,12/20/2008,01/30/2007,1200,25,23.1,26.1,0,26156,0.1625,-0.1284,0.0006,-11.6957,404.7897,SXG081220P01200000
SPX,1428.82,*,SXG081220P01250000,,put,12/20/2008,01/30/2007,1250,32.5,29.7,32.7,0,13416,0.1566,-0.1634,0.0008,-12.3754,474.9919,SXG081220P01250000
SPX,1428.82,*,SXG081220P01275000,,put,12/20/2008,01/30/2007,1275,36.8,33.6,36.6,0,9127,0.1538,-0.1836,0.0009,-12.5517,510.7771,SXG081220P01275000
SPX,1428.82,*,SXG081220P01300000,,put,12/20/2008,01/30/2007,1300,41,37.9,40.9,0,32014,0.1511,-0.2056,0.0009,-12.588,546.3336,SXG081220P01300000
SPX,1428.82,*,SXG081220P01325000,,put,12/20/2008,01/30/2007,1325,47.5,42.5,45.5,0,4165,0.1485,-0.2295,0.001,-12.4597,581.0455,SXG081220P01325000
SPX,1428.82,*,SXG081220P01350000,,put,12/20/2008,01/30/2007,1350,52.1,47.7,50.7,0,10910,0.146,-0.2553,0.0011,-12.1424,614.2259,SXG081220P01350000
SPX,1428.82,*,SXG081220P01375000,,put,12/20/2008,01/30/2007,1375,55,53.3,56.3,18,5325,0.1436,-0.2829,0.0012,-11.6126,645.1332,SXG081220P01375000
SPX,1428.82,*,SXG081220P01400000,,put,12/20/2008,01/30/2007,1400,62,61.2,62.5,511,20665,0.1413,-0.3123,0.0012,-10.8487,672.9939,SXG081220P01400000
SPX,1428.82,*,SXG081220P01425000,,put,12/20/2008,01/30/2007,1425,70.6,66.3,69.3,0,5051,0.1391,-0.3432,0.0013,-9.8321,697.0317,SXG081220P01425000
SPX,1428.82,*,SXG081220P01450000,,put,12/20/2008,01/30/2007,1450,77.6,73.7,76.7,0,1219,0.137,-0.3756,0.0014,-8.5488,716.5023,SXG081220P01450000
SPX,1428.82,*,SYZ081220P01500000,,put,12/20/2008,01/30/2007,1500,96.2,90.5,93.5,0,1820,0.1331,-0.4437,0.0014,-5.1536,739.1527,SYZ081220P01500000
SPX,1428.82,*,SYZ081220P01600000,,put,12/20/2008,01/30/2007,1600,0,0,0,0,10978,0.1264,-0.5843,0.0015,4.7828,709.1365,SYZ081220P01600000
SPX,1428.82,*,SYZ081220P01700000,,put,12/20/2008,01/30/2007,1700,0,0,0,0,48,0.1213,-0.7121,0.0013,17.5356,587.657,SYZ081220P01700000
SPX,1428.82,*,SYZ081220P01800000,,put,12/20/2008,01/30/2007,1800,0,0,0,0,100,0.1177,-0.8099,0.0009,30.6821,422.2715,SYZ081220P01800000
SPX,1428.82,*,SYZ081220P01900000,,put,12/20/2008,01/30/2007,1900,0,0,0,0,9,0.1158,-0.873,0.0006,42.1769,270.2001,SYZ081220P01900000
SPX,1428.82,*,SZJ091219C00700000,,call,12/19/2009,01/30/2007,700,736.7,746.9,750.9,0,10,0.4242,0.8419,0.0001,-8.6914,314.7863,SZJ091219C00700000
SPX,1428.82,*,SZJ091219C00800000,,call,12/19/2009,01/30/2007,800,653.6,663.9,667.9,0,5,0.3814,0.8247,0.0002,-13.8798,372.1557,SZJ091219C00800000
SPX,1428.82,*,SZJ091219C00900000,,call,12/19/2009,01/30/2007,900,549.5,582.4,586.4,0,0,0.342,0.8045,0.0002,-18.6119,433.6986,SZJ091219C00900000
SPX,1428.82,*,SZT091219C01000000,,call,12/19/2009,01/30/2007,1000,487.5,503,507,0,1,0.3059,0.78,0.0003,-22.9024,500.5434,SZT091219C01000000
SPX,1428.82,*,SZT091219C01100000,,call,12/19/2009,01/30/2007,1100,224.5,426.2,430.2,0,0,0.2732,0.7497,0.0004,-26.7311,573.6274,SZT091219C01100000
SPX,1428.82,*,SZT091219C01200000,,call,12/19/2009,01/30/2007,1200,249,352.8,356.8,0,0,0.2438,0.7115,0.0005,-29.9802,652.4837,SZT091219C01200000
SPX,1428.82,*,SZT091219C01300000,,call,12/19/2009,01/30/2007,1300,285.5,283.8,287.8,300,100,0.2178,0.6628,0.0006,-32.4457,734.0612,SZT091219C01300000
SPX,1428.82,*,SZT091219C01400000,,call,12/19/2009,01/30/2007,1400,220,220.1,224.1,0,2932,0.1951,0.6009,0.0007,-33.7863,810.1938,SZT091219C01400000
SPX,1428.82,*,SZT091219C01425000,,call,12/19/2009,01/30/2007,1425,204,205.1,209.1,200,154,0.19,0.5832,0.0007,-33.9038,826.7839,SZT091219C01425000
SPX,1428.82,*,SZT091219C01450000,,call,12/19/2009,01/30/2007,1450,187,190.6,194.6,0,2357,0.185,0.5646,0.0008,-33.9081,841.8175,SZT091219C01450000
SPX,1428.82,*,SZV091219C01500000,,call,12/19/2009,01/30/2007,1500,165,163,167,300,200,0.1758,0.5246,0.0008,-33.6041,865.902,SZV091219C01500000
SPX,1428.82,*,SZV091219C01600000,,call,12/19/2009,01/30/2007,1600,114.1,113.7,117.7,0,950,0.1599,0.4353,0.0009,-31.5736,880.5842,SZV091219C01600000
SPX,1428.82,*,SZV091219C01700000,,call,12/19/2009,01/30/2007,1700,74.9,74,78,0,260,0.1473,0.3395,0.001,-27.7114,836.6523,SZV091219C01700000
SPX,1428.82,*,SZV091219C01800000,,call,12/19/2009,01/30/2007,1800,45.7,44.6,48.6,0,85,0.138,0.2478,0.0009,-22.6202,733.6771,SZV091219C01800000
SPX,1428.82,*,SZV091219C01900000,,call,12/19/2009,01/30/2007,1900,28,24.4,28.4,0,651,0.1321,0.1713,0.0008,-17.3771,596.1648,SZV091219C01900000
SPX,1428.82,*,SZV091219C02000000,,call,12/19/2009,01/30/2007,2000,0,12.1,15.3,0,0,0.1296,0.1159,0.0006,-12.9737,460.8561,SZV091219C02000000
SPX,1428.82,*,SZJ091219P00700000,,put,12/19/2009,01/30/2007,700,3,3,3.7,181,2186,0.2032,-0.0071,0,-1.3875,47.5206,SZJ091219P00700000
SPX,1428.82,*,SZJ091219P00800000,,put,12/19/2009,01/30/2007,800,6,4.9,6.5,0,1020,0.2032,-0.0193,0.0001,-3.1567,112.3163,SZJ091219P00800000
SPX,1428.82,*,SZJ091219P00900000,,put,12/19/2009,01/30/2007,900,10.8,9.1,11.1,0,382,0.2032,-0.0415,0.0002,-5.6811,211.8382,SZJ091219P00900000
SPX,1428.82,*,SZT091219P01000000,,put,12/19/2009,01/30/2007,1000,17,14.9,18.1,0,6666,0.1882,-0.0648,0.0003,-7.0303,300.4552,SZT091219P01000000
SPX,1428.82,*,SZT091219P01100000,,put,12/19/2009,01/30/2007,1100,26.6,23.5,27.5,0,102,0.1749,-0.0988,0.0004,-8.2395,411.4325,SZT091219P01100000
SPX,1428.82,*,SZT091219P01200000,,put,12/19/2009,01/30/2007,1200,40,36,40,0,24,0.1632,-0.1469,0.0006,-8.9595,540.8142,SZT091219P01200000
SPX,1428.82,*,SZT091219P01300000,,put,12/19/2009,01/30/2007,1300,57,52.7,56.7,0,904,0.1531,-0.2123,0.0007,-8.6795,676.2651,SZT091219P01300000
SPX,1428.82,*,SZT091219P01400000,,put,12/19/2009,01/30/2007,1400,80,74.9,78.9,1,6632,0.1447,-0.2956,0.0009,-6.7968,795.2519,SZT091219P01400000
SPX,1428.82,*,SZT091219P01425000,,put,12/19/2009,01/30/2007,1425,85.5,81.4,85.4,200,212,0.1429,-0.319,0.001,-6.0134,819.054,SZT091219P01425000
SPX,1428.82,*,SZT091219P01450000,,put,12/19/2009,01/30/2007,1450,92.5,88.3,92.3,2,360,0.1411,-0.3432,0.001,-5.0814,839.5385,SZT091219P01450000
SPX,1428.82,*,SZV091219P01500000,,put,12/19/2009,01/30/2007,1500,112,103.6,107.6,0,403,0.138,-0.3936,0.0011,-2.8103,869.1323,SZV091219P01500000
SPX,1428.82,*,SZV091219P01600000,,put,12/19/2009,01/30/2007,1600,0,0,0,0,954,0.1328,-0.4979,0.0011,3.4009,875.8793,SZV091219P01600000
SPX,1428.82,*,SZV091219P01700000,,put,12/19/2009,01/30/2007,1700,0,0,0,0,1,0.1294,-0.5976,0.0011,11.3288,813.4406,SZV091219P01700000
SPX,1428.82,*,SZV091219P01800000,,put,12/19/2009,01/30/2007,1800,0,0,0,0,0,0.1275,-0.6833,0.0009,20.1326,702.1443,SZV091219P01800000
SPX,1428.82,*,SZV091219P01900000,,put,12/19/2009,01/30/2007,1900,0,0,0,0,0,0.1273,-0.7495,0.0008,28.863,574.0778,SZV091219P01900000
SPX,1428.82,*,SZV091219P02000000,,put,12/19/2009,01/30/2007,2000,0,0,0,0,0,0.1288,-0.7964,0.0006,36.9127,456.4296,SZV091219P02000000
SPX,1438.24,*,SXB070217C00900000,,call,02/17/2007,01/31/2007,900,0,537.7,539.7,0,0,0.0081,0.9995,0,-0.0886,0,SXB070217C00900000
SPX,1438.24,*,SXB070217C00950000,,call,02/17/2007,01/31/2007,950,0,487.8,489.8,0,0,0.0081,0.9995,0,-0.0959,0,SXB070217C00950000
SPX,1438.24,*,SPQ070217C01000000,,call,02/17/2007,01/31/2007,1000,0,438.4,438.9,0,0,0.0081,0.9995,0,-0.1033,0,SPQ070217C01000000
SPX,1438.24,*,SPQ070217C01050000,,call,02/17/2007,01/31/2007,1050,373,388.5,389,0,40,0.0081,0.9995,0,-0.1106,0,SPQ070217C01050000
SPX,1438.24,*,SPQ070217C01075000,,call,02/17/2007,01/31/2007,1075,0,363.5,364,0,0,0.0081,0.9995,0,-0.1143,0,SPQ070217C01075000
SPX,1438.24,*,SPT070217C01100000,,call,02/17/2007,01/31/2007,1100,0,338.6,339.1,0,0,0.0081,0.9995,0,-0.1179,0,SPT070217C01100000
SPX,1438.24,*,SPT070217C01150000,,call,02/17/2007,01/31/2007,1150,0,288.7,289.2,0,0,0.0081,0.9995,0,-0.1252,0,SPT070217C01150000
SPX,1438.24,*,SPT070217C01175000,,call,02/17/2007,01/31/2007,1175,0,263.8,264.3,0,0,0.0081,0.9995,0,-0.1289,0,SPT070217C01175000
SPX,1438.24,*,SPT070217C01180000,,call,02/17/2007,01/31/2007,1180,0,258.8,259.3,0,0,0.0081,0.9995,0,-0.1296,0,SPT070217C01180000
SPX,1438.24,*,SPT070217C01190000,,call,02/17/2007,01/31/2007,1190,0,248.8,249.3,0,0,0.0081,0.9995,0,-0.1311,0,SPT070217C01190000
SPX,1438.24,*,SZP070217C01200000,,call,02/17/2007,01/31/2007,1200,233,238.5,240.5,0,100,0.0081,0.9995,0,-0.1326,0,SZP070217C01200000
SPX,1438.24,*,SZP070217C01220000,,call,02/17/2007,01/31/2007,1220,212,218.5,220.5,0,14,0.0081,0.9995,0,-0.1355,0,SZP070217C01220000
SPX,1438.24,*,SZP070217C01225000,,call,02/17/2007,01/31/2007,1225,186.8,213.5,215.5,0,300,0.0081,0.9995,0,-0.1362,0,SZP070217C01225000
SPX,1438.24,*,SZP070217C01230000,,call,02/17/2007,01/31/2007,1230,0,208.6,210.6,0,0,0.0081,0.9995,0,-0.137,0,SZP070217C01230000
SPX,1438.24,*,SZP070217C01240000,,call,02/17/2007,01/31/2007,1240,174.9,198.6,200.6,0,75,0.0081,0.9995,0,-0.1384,0,SZP070217C01240000
SPX,1438.24,*,SZP070217C01250000,,call,02/17/2007,01/31/2007,1250,180.9,188.6,190.6,0,430,0.0081,0.9995,0,-0.1399,0,SZP070217C01250000
SPX,1438.24,*,SZP070217C01255000,,call,02/17/2007,01/31/2007,1255,170,183.6,185.6,0,10,0.0081,0.9995,0,-0.1406,0,SZP070217C01255000
SPX,1438.24,*,SZP070217C01260000,,call,02/17/2007,01/31/2007,1260,165,178.6,180.6,0,5,0.0081,0.9995,0,-0.1414,0,SZP070217C01260000
SPX,1438.24,*,SZP070217C01265000,,call,02/17/2007,01/31/2007,1265,161,173.7,175.7,0,7,0.0081,0.9995,0,-0.1421,0,SZP070217C01265000
SPX,1438.24,*,SZP070217C01270000,,call,02/17/2007,01/31/2007,1270,0,168.7,170.7,0,0,0.0081,0.9995,0,-0.1428,0,SZP070217C01270000
SPX,1438.24,*,SZP070217C01275000,,call,02/17/2007,01/31/2007,1275,163.4,163.7,165.7,0,119,0.0081,0.9995,0,-0.1436,0,SZP070217C01275000
SPX,1438.24,*,SZP070217C01280000,,call,02/17/2007,01/31/2007,1280,150.6,158.7,160.7,0,280,0.0081,0.9995,0,-0.1443,0,SZP070217C01280000
SPX,1438.24,*,SZP070217C01285000,,call,02/17/2007,01/31/2007,1285,0,153.7,155.7,0,0,0.0081,0.9995,0,-0.145,0,SZP070217C01285000
SPX,1438.24,*,SZP070217C01290000,,call,02/17/2007,01/31/2007,1290,142,148.8,150.8,0,242,0.0081,0.9995,0,-0.1458,0,SZP070217C01290000
SPX,1438.24,*,SZP070217C01295000,,call,02/17/2007,01/31/2007,1295,140.6,143.8,145.8,0,40,0.0081,0.9995,0,-0.1465,0,SZP070217C01295000
SPX,1438.24,*,SXY070217C01300000,,call,02/17/2007,01/31/2007,1300,120,138.8,140.8,0,425,0.0081,0.9995,0,-0.1472,0,SXY070217C01300000
SPX,1438.24,*,SXY070217C01305000,,call,02/17/2007,01/31/2007,1305,121.8,133.8,135.8,0,85,0.0081,0.9995,0,-0.148,0,SXY070217C01305000
SPX,1438.24,*,SXY070217C01310000,,call,02/17/2007,01/31/2007,1310,0,128.9,130.9,0,0,0.0081,0.9995,0,-0.1487,0,SXY070217C01310000
SPX,1438.24,*,SXY070217C01315000,,call,02/17/2007,01/31/2007,1315,101.9,123.9,125.9,0,50,0.0081,0.9995,0,-0.1494,0,SXY070217C01315000
SPX,1438.24,*,SXY070217C01320000,,call,02/17/2007,01/31/2007,1320,116,118.9,120.9,0,1,0.0081,0.9995,0,-0.1502,0,SXY070217C01320000
SPX,1438.24,*,SXY070217C01325000,,call,02/17/2007,01/31/2007,1325,112,114,116,0,168,0.0081,0.9995,0,-0.1509,0,SXY070217C01325000
SPX,1438.24,*,SXY070217C01330000,,call,02/17/2007,01/31/2007,1330,106,109,111,0,5,0.0081,0.9995,0,-0.1516,0,SXY070217C01330000
SPX,1438.24,*,SXY070217C01335000,,call,02/17/2007,01/31/2007,1335,0,104.1,106.1,0,0,0.0081,0.9995,0,-0.1523,0,SXY070217C01335000
SPX,1438.24,*,SXY070217C01340000,,call,02/17/2007,01/31/2007,1340,90.4,99.1,101.1,1,52,0.0081,0.9995,0,-0.1531,0,SXY070217C01340000
SPX,1438.24,*,SXY070217C01345000,,call,02/17/2007,01/31/2007,1345,96.5,94.2,96.2,1,252,0.0081,0.9995,0,-0.1538,0,SXY070217C01345000
SPX,1438.24,*,SXY070217C01350000,,call,02/17/2007,01/31/2007,1350,0,89.2,91.2,3,5398,0.0081,0.9995,0,-0.1545,0,SXY070217C01350000
SPX,1438.24,*,SXY070217C01355000,,call,02/17/2007,01/31/2007,1355,80.7,84.3,86.3,0,48,0.0081,0.9995,0,-0.1553,0,SXY070217C01355000
SPX,1438.24,*,SXY070217C01360000,,call,02/17/2007,01/31/2007,1360,80,79.4,81.4,0,225,0.0327,0.9995,0,-0.156,0,SXY070217C01360000
SPX,1438.24,*,SXY070217C01365000,,call,02/17/2007,01/31/2007,1365,68.7,74.5,76.5,0,124,0.0536,0.9995,0,-0.1567,0,SXY070217C01365000
SPX,1438.24,*,SXY070217C01370000,,call,02/17/2007,01/31/2007,1370,57.9,69.7,71.7,5,252,0.0708,0.9991,0.0001,-0.1583,0.004,SXY070217C01370000
SPX,1438.24,*,SXY070217C01375000,,call,02/17/2007,01/31/2007,1375,0,64.8,66.8,101,5745,0.0843,0.9953,0.0005,-0.1672,0.0374,SXY070217C01375000
SPX,1438.24,*,SXY070217C01380000,,call,02/17/2007,01/31/2007,1380,62,60,62,10,1712,0.0941,0.985,0.0013,-0.1888,0.1121,SXY070217C01380000
SPX,1438.24,*,SXY070217C01385000,,call,02/17/2007,01/31/2007,1385,45.3,55.2,57.2,10,1443,0.0982,0.972,0.0021,-0.213,0.1928,SXY070217C01385000
SPX,1438.24,*,SXY070217C01390000,,call,02/17/2007,01/31/2007,1390,48.8,50.5,52.5,11,4184,0.1006,0.9553,0.0031,-0.2405,0.2843,SXY070217C01390000
SPX,1438.24,*,SXY070217C01395000,,call,02/17/2007,01/31/2007,1395,37.1,45.8,47.8,0,1471,0.1006,0.9371,0.004,-0.2656,0.3737,SXY070217C01395000
SPX,1438.24,*,SXZ070217C01400000,,call,02/17/2007,01/31/2007,1400,0,41.2,43,30,60945,0.1005,0.9139,0.0051,-0.2938,0.476,SXZ070217C01400000
SPX,1438.24,*,SXZ070217C01405000,,call,02/17/2007,01/31/2007,1405,38.5,36.6,38.6,32,931,0.0988,0.8884,0.0063,-0.3179,0.576,SXZ070217C01405000
SPX,1438.24,*,SXZ070217C01410000,,call,02/17/2007,01/31/2007,1410,34.3,32.2,34.2,3303,9147,0.0969,0.8574,0.0076,-0.342,0.6839,SXZ070217C01410000
SPX,1438.24,*,SXZ070217C01415000,,call,02/17/2007,01/31/2007,1415,0,27.9,29.9,84,14410,0.0948,0.8202,0.0091,-0.3646,0.7964,SXZ070217C01415000
SPX,1438.24,*,SXZ070217C01420000,,call,02/17/2007,01/31/2007,1420,24.4,23.8,25,565,17142,0.0937,0.773,0.0106,-0.3889,0.9157,SXZ070217C01420000
SPX,1438.24,*,SXZ070217C01425000,,call,02/17/2007,01/31/2007,1425,20,20.1,22.1,1795,68259,0.0922,0.7193,0.012,-0.4069,1.0243,SXZ070217C01425000
SPX,1438.24,*,SXZ070217C01430000,,call,02/17/2007,01/31/2007,1430,0,16.4,18,768,27932,0.0895,0.6601,0.0134,-0.4135,1.1137,SXZ070217C01430000
SPX,1438.24,*,SXZ070217C01435000,,call,02/17/2007,01/31/2007,1435,14.3,13.2,14.6,2894,31268,0.0865,0.5932,0.0147,-0.41,1.1797,SXZ070217C01435000
SPX,1438.24,*,SXZ070217C01440000,,call,02/17/2007,01/31/2007,1440,9.6,10.1,10.6,9215,22553,0.0832,0.5188,0.0157,-0.3942,1.2118,SXZ070217C01440000
SPX,1438.24,*,SXZ070217C01445000,,call,02/17/2007,01/31/2007,1445,0,7.5,7.9,2694,17650,0.0805,0.4383,0.0161,-0.3678,1.1987,SXZ070217C01445000
SPX,1438.24,*,SXZ070217C01450000,,call,02/17/2007,01/31/2007,1450,5.3,5.3,5.7,9049,56201,0.0766,0.353,0.0159,-0.3235,1.1301,SXZ070217C01450000
SPX,1438.24,*,SXZ070217C01455000,,call,02/17/2007,01/31/2007,1455,3.5,3.5,3.9,6884,13228,0.0745,0.272,0.0146,-0.2754,1.0095,SXZ070217C01455000
SPX,1438.24,*,SXZ070217C01460000,,call,02/17/2007,01/31/2007,1460,0,2.3,2.6,11325,36710,0.0723,0.1977,0.0126,-0.22,0.8457,SXZ070217C01460000
SPX,1438.24,*,SXZ070217C01465000,,call,02/17/2007,01/31/2007,1465,1.5,1.3,1.65,5977,17133,0.0712,0.1378,0.0102,-0.1689,0.6699,SXZ070217C01465000
SPX,1438.24,*,SXZ070217C01470000,,call,02/17/2007,01/31/2007,1470,0.7,0.7,1.2,2483,38861,0.0702,0.0909,0.0077,-0.1221,0.4976,SXZ070217C01470000
SPX,1438.24,*,SXZ070217C01475000,,call,02/17/2007,01/31/2007,1475,0.4,0.3,0.7,1520,52520,0.0698,0.0579,0.0055,-0.0849,0.3522,SXZ070217C01475000
SPX,1438.24,*,SXZ070217C01480000,,call,02/17/2007,01/31/2007,1480,0.25,0.25,0.3,803,54657,0.0708,0.0378,0.0038,-0.0606,0.2505,SXZ070217C01480000
SPX,1438.24,*,SXZ070217C01485000,,call,02/17/2007,01/31/2007,1485,0.2,0.15,0.35,148,23621,0.0725,0.0253,0.0027,-0.0441,0.1798,SXZ070217C01485000
SPX,1438.24,*,SXZ070217C01490000,,call,02/17/2007,01/31/2007,1490,0.1,0.1,0.15,95,99152,0.0749,0.0177,0.0019,-0.0334,0.1329,SXZ070217C01490000
SPX,1438.24,*,SXZ070217C01495000,,call,02/17/2007,01/31/2007,1495,0.2,0.05,0.35,176,8739,0.0781,0.0132,0.0014,-0.0269,0.1034,SXZ070217C01495000
SPX,1438.24,*,SXM070217C01500000,,call,02/17/2007,01/31/2007,1500,0.1,0.05,0.1,26,33819,0.0822,0.0107,0.0011,-0.0235,0.0862,SXM070217C01500000
SPX,1438.24,*,SXM070217C01505000,,call,02/17/2007,01/31/2007,1505,0.05,0.05,0.1,150,6533,0.0822,0.0064,0.0007,-0.0148,0.0545,SXM070217C01505000
SPX,1438.24,*,SXM070217C01510000,,call,02/17/2007,01/31/2007,1510,0.05,0,0.1,15,11664,0.0822,0.0037,0.0004,-0.009,0.0333,SXM070217C01510000
SPX,1438.24,*,SXM070217C01515000,,call,02/17/2007,01/31/2007,1515,0.05,0,0.1,126,83951,0.0822,0.002,0.0003,-0.0053,0.0196,SXM070217C01515000
SPX,1438.24,*,SXM070217C01520000,,call,02/17/2007,01/31/2007,1520,0.05,0,0.1,1250,4521,0.0822,0.0011,0.0001,-0.003,0.0112,SXM070217C01520000
SPX,1438.24,*,SXM070217C01525000,,call,02/17/2007,01/31/2007,1525,0.05,0,0.5,3,21731,0.0822,0.0006,0.0001,-0.0016,0.0062,SXM070217C01525000
